tier1_id,name,country,donor,donor_id,lat,lon,proposed_by,reviewed_by,reviewed_on,note
NFCFDB:germany:siemens fuel fabrication hanau section uranium,"Siemens Fuel Fabrication Plant Hanau, Section Uranium",Germany,,,,,,,,no donor
NFCFDB:germany:mannesmann rohrenwerke ag hellenthal,Mannesmann Röhrenwerke AG Hellenthal,Germany,,,,,,,,no donor
NFCFDB:germany:reproccesing karlsruhe pool for storage spent fuel assemblies,Reproccesing Plant Karlsruhe (pool for storage of spent fuel assemblies),Germany,,,,,,,,no donor
NFCFDB:germany:siemens fuel fabrication karlstein,Siemens Fuel Fabrication Plant Karlstein,Germany,,,,,,,,no donor
NFCFDB:germany:advanced fuels gmbh lingen,Advanced Nuclear Fuels GmbH Lingen Plant,Germany,,,,,,,,no donor
NFCFDB:germany:karlsruhe reprocessing,Karlsruhe Reprocessing Plant,Germany,,,,,,,,no donor
NFCFDB:germany:greifswald on site interim storage temporary,Greifswald NPP On-Site Interim Storage Facility (temporary),Germany,,,,,,,,no donor
NFCFDB:germany:koenigstein uranium ore processing,Koenigstein Uranium Ore Processing Plant,Germany,,,,,,,,no donor
NFCFDB:germany:crossen uranium ore processing,Crossen Uranium Ore Processing Plant,Germany,,,,,,,,no donor
NFCFDB:germany:seelingstaedt uranium ore processing,Seelingstaedt Uranium Ore Processing Plant,Germany,,,,,,,,no donor
NFCFDB:germany:karlsruhe enrichment centre karlsruhe institute for process engineering,"Karlsruhe Enrichment, Research Centre Karlsruhe, Institute for Nuclear Process Engineering",Germany,,,,,,,,no donor
NFCFDB:germany:wackersdorf reprocessing,Wackersdorf Reprocessing Plant,Germany,wikidata,Q1372727,49.32254,12.22838,exact-name-country,,,
NFCFDB:germany:gorleben pilot conditioning,Gorleben Pilot Conditioning Plant,Germany,,,,,,,,no donor
NFCFDB:germany:nukem fuel fabrication,Nukem Fuel Fabrication Plant,Germany,,,,,,,,no donor
NFCFDB:germany:greifswald interim storage north,Greifswald Interim Storage Facility North,Germany,,,,,,,,no donor
NFCFDB:germany:neckarwestheim on site storage,Neckarwestheim NPP On-Site Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:enrichment technology company ltd zweigniederlassung deutschland,Enrichment Technology Company Ltd. Zweigniederlassung Deutschland,Germany,,,,,,,,no donor
NFCFDB:germany:hobeg fuel fabrication,Hobeg Fuel Fabrication Plant,Germany,,,,,,,,no donor
NFCFDB:germany:alkem fuel fabrication,ALKEM Fuel Fabrication Plant,Germany,,,,,,,,no donor
NFCFDB:germany:plutonium test extraction,Plutonium Test Extraction Facility,Germany,,,,,,,,no donor
NFCFDB:germany:milli reprocessing test,MILLI Reprocessing Test Facility,Germany,,,,,,,,no donor
NFCFDB:germany:philippsburg on site storage,Philippsburg NPP On-Site Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:brokdorf on site storage,Brokdorf NPP On-Site Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:grafenrheinfeld on site storage,Grafenrheinfeld NPP On-site Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:isar on site storage,Isar NPP On-site Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:grohnde on site storage,Grohnde NPP On-site Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:gundremmingen on site storage,Gundremmingen NPP On-site Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:lingen on site storage,Lingen NPP On-site Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:biblis on site storage,Biblis NPP On-Site Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:biblis on site interim storage temporary,Biblis NPP On-Site Interim Storage Facility (Temporary),Germany,,,,,,,,no donor
NFCFDB:germany:brunsbuettel on site storage,Brunsbuettel NPP On-site Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:brunsbuettel on site interim storage temporary,Brunsbuettel NPP On-Site Interim Storage Facility (Temporary),Germany,,,,,,,,no donor
NFCFDB:germany:kruemmel on site storage,Kruemmel NPP On-site Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:kruemmel on site interim storage temporary,Kruemmel NPP On- Site Interim Storage Facility (Temporary),Germany,,,,,,,,no donor
NFCFDB:germany:advanced fuels gmbh karlstein,Advanced Nuclear Fuels GmbH Karlstein Plant,Germany,,,,,,,,no donor
NFCFDB:germany:unterweser on site storage,Unterweser NPP On-Site Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:obrigheim on site interim storage temporary,Obrigheim NPP On-Site Interim Storage Facility (temporary),Germany,,,,,,,,no donor
NFCFDB:germany:obrigheim on site storage,Obrigheim NPP On-Site Storage Facility,Germany,,,,,,,,no donor
NFCFDB:germany:greifswald interim storage north estral,Greifswald Interim Storage Facility North ESTRAL,Germany,,,,,,,,no donor
NFCFDB:germany:siemens fuel fabrication hanau section mox processing,"Siemens Fuel Fabrication Plant Hanau,Section MOX processing",Germany,,,,,,,,no donor
NFCFDB:germany:siemens fuel fabrication hanau section mox processing,"Siemens Fuel Fabrication Plant Hanau,Section MOX processing",Germany,,,,,,,,no donor
NFCFDB:germany:jupiter centre julich,JUPITER Research Centre Julich,Germany,,,,,,,,no donor
NFCFDB:germany:schachtanlage asse ii,Schachtanlage Asse II,Germany,,,,,,,,no donor
NFCFDB:hungary:cserkut mecsekuran llc,Cserkut (Mecsekuran LLC),Hungary,,,,,,,,no donor
NFCFDB:hungary:puram paks site sfisf,PURAM PAKS SITE SFISF,Hungary,,,,,,,,no donor
NFCFDB:india:baroda,Baroda,India,,,,,,,,no donor
NFCFDB:india:hazira,Hazira,India,,,,,,,,no donor
NFCFDB:india:ucil jaduguda,UCIL-Jaduguda,India,,,,,,,,no donor
NFCFDB:india:kota,Kota,India,,,,,,,,no donor
NFCFDB:india:manuguru,Manuguru,India,,,,,,,,no donor
NFCFDB:india:nangal,Nangal,India,,,,,,,,no donor
NFCFDB:india:nfc uop block a,NFC (UOP) - Block-A,India,,,,,,,,no donor
NFCFDB:india:nfc zir,NFC -  (ZIR),India,,,,,,,,no donor
NFCFDB:india:nfc nzsp,NFC (NZSP),India,,,,,,,,no donor
NFCFDB:india:nfc nzfp,NFC (NZFP),India,,,,,,,,no donor
NFCFDB:india:nfc zfp,NFC (ZFP),India,,,,,,,,no donor
NFCFDB:india:nfc phwr block a,NFC - (PHWR) - Block-A,India,,,,,,,,no donor
NFCFDB:india:nfc bwr,NFC  (BWR),India,,,,,,,,no donor
NFCFDB:india:talcher,Talcher,India,,,,,,,,no donor
NFCFDB:india:thal vaishet,Thal - Vaishet,India,,,,,,,,no donor
NFCFDB:india:trombay fuel fabrication,"Trombay, Fuel Fabrication",India,,,,,,,,no donor
NFCFDB:india:tuticorin,Tuticorin,India,,,,,,,,no donor
NFCFDB:india:nfc palayakayal,"NFC, Palayakayal",India,,,,,,,,no donor
NFCFDB:india:ucil turamdih,UCIL-Turamdih,India,,,,,,,,no donor
NFCFDB:india:mosaboni rakha surda,"Mosaboni, Rakha, Surda",India,,,,,,,,no donor
NFCFDB:india:nfc pellet,NFC (PELLET),India,,,,,,,,no donor
NFCFDB:india:nfc phwr 2,NFC (PHWR)-2,India,,,,,,,,no donor
NFCFDB:india:trombay fbtr,Trombay - FBTR,India,,,,,,,,no donor
NFCFDB:india:tarapur afr,Tarapur (AFR),India,,,,,,,,no donor
NFCFDB:india:tarapur site,Tarapur NPP Site,India,,,,,,,,no donor
NFCFDB:india:afr rapp1 2 rajasthan site,AFR RAPP1/2 Rajasthan NPP Site,India,,,,,,,,no donor
NFCFDB:india:kpm,KPM,India,,,,,,,,no donor
NFCFDB:india:nfc hyderabad zsp,NFC - Hyderabad (ZSP),India,,,,,,,,no donor
NFCFDB:india:coral,Coral,India,,,,,,,,no donor
NFCFDB:india:tummalapalle mine and mill,Tummalapalle mine and Mill,India,,,,,,,,no donor
NFCFDB:india:fuel complex kota,Nuclear Fuel Complex- Kota,India,,,,,,,,no donor
NFCFDB:indonesia:experimental fuel element,Experimental Fuel Element Facility,Indonesia,,,,,,,,no donor
NFCFDB:indonesia:rr fuel element production installation ifebrr,RR Fuel Element Production Installation (IFEBRR),Indonesia,,,,,,,,no donor
NFCFDB:indonesia:lemajung pilot u processing,Lemajung Pilot U Processing,Indonesia,,,,,,,,no donor
NFCFDB:indonesia:serpong conversion,Serpong Conversion Facility,Indonesia,,,,,,,,no donor
NFCFDB:indonesia:interim storage for spent fuel,Interim  storage for spent Fuel,Indonesia,,,,,,,,no donor
NFCFDB:israel:rotem fertilizers,Rotem fertilizers plant,Israel,,,,,,,,no donor
NFCFDB:italy:eurex sfre oxide,Eurex SFRE (Oxide),Italy,,,,,,,,no donor
NFCFDB:italy:itrec,ITREC,Italy,,,,,,,,no donor
NFCFDB:italy:eurex sfre mtr,Eurex SFRE (MTR),Italy,,,,,,,,no donor
NFCFDB:italy:eurex sfre pu nitrate line,Eurex SFRE (Pu Nitrate Line),Italy,,,,,,,,no donor
NFCFDB:italy:ifec fabr hwr cirene line,IFEC FABR - HWR - CIRENE Line,Italy,,,,,,,,no donor
NFCFDB:italy:ifec fabr mtr line,IFEC FABR - MTR Line,Italy,,,,,,,,no donor
NFCFDB:italy:ifec fabr high enrich line,IFEC FABR - High Enrich. Line,Italy,,,,,,,,no donor
NFCFDB:italy:impianto di bosco marengo,Impianto di Bosco Marengo,Italy,,,,,,,,no donor
NFCFDB:italy:plutonium laboratory,Plutonium Laboratory,Italy,,,,,,,,no donor
NFCFDB:italy:deposito avogadro,Deposito Avogadro,Italy,,,,,,,,no donor
NFCFDB:italy:conu magnox fuel fabrication,CONU Magnox Fuel Fabrication Plant,Italy,,,,,,,,no donor
NFCFDB:japan:kobe special tube chofu kita,Kobe Special Tube Chofu-Kita,Japan,,,,,,,,no donor
NFCFDB:japan:asahi u enrichment laboratory,Asahi U Enrichment Laboratory,Japan,,,,,,,,no donor
NFCFDB:japan:japan fuel conversion jco,Japan Nuclear Fuel Conversion (JCO),Japan,,,,,,,,no donor
NFCFDB:japan:rokkasho uranium enrichment,Rokkasho Uranium Enrichment Plant,Japan,,,,,,,,no donor
NFCFDB:japan:nfi kumatori works,NFI Kumatori Works,Japan,,,,,,,,no donor
NFCFDB:japan:mnf fuel fabrication,MNF-Fuel Fabrication Facility,Japan,,,,,,,,no donor
NFCFDB:japan:nfi tokai works,NFI Tokai Works,Japan,,,,,,,,no donor
NFCFDB:japan:jaea ningyo toge refinement and conversion wet process,JAEA Ningyo - Toge Refinement and Conversion Facility (Wet Process),Japan,,,,,,,,no donor
NFCFDB:japan:jaea ningyo toge uranium enrichment pilot,JAEA Ningyo - Toge Uranium Enrichment Pilot Plant,Japan,,,,,,,,no donor
NFCFDB:japan:jaea ningyo toge uranium enrichment demonstration dop,JAEA Ningyo - Toge Uranium Enrichment Demonstration Plant (DOP),Japan,,,,,,,,no donor
NFCFDB:japan:uranium sea water recovery,Uranium - Sea Water Recovery,Japan,,,,,,,,no donor
NFCFDB:japan:mitsubishi fuels ltd mnf okegawa,Mitsubishi Nuclear Fuels Ltd(MNF) - Okegawa Plant,Japan,,,,,,,,no donor
NFCFDB:japan:jaea tokai plutonium fuel fabrication pu 2 atr,JAEA Tokai Plutonium Fuel Fabrication Facility (Pu-2 - ATR),Japan,,,,,,,,no donor
NFCFDB:japan:jaea tokai plutonium fuel development pu 1 mox,JAEA Tokai Plutonium Fuel Development Facility (Pu-1 - MOX),Japan,,,,,,,,no donor
NFCFDB:japan:rokkasho spent fuel storage,Rokkasho Spent Fuel Storage,Japan,,,,,,,,no donor
NFCFDB:japan:rokkasho reprocessing,Rokkasho Reprocessing Plant,Japan,,,,,,,,no donor
NFCFDB:japan:sumitomo tube production,SUMITOMO Tube Production Plant,Japan,,,,,,,,no donor
NFCFDB:japan:jaea tokai reprocessing trp,JAEA Tokai Reprocessing Plant (TRP),Japan,,,,,,,,no donor
NFCFDB:japan:jaea tokai reprocessing spent fuel storage,JAEA Tokai Reprocessing Plant - Spent Fuel Storage,Japan,,,,,,,,no donor
NFCFDB:japan:global fuel kurihama manufacturing,Global Nuclear Fuel-Kurihama Manufacturing Plant,Japan,,,,,,,,no donor
NFCFDB:japan:cezus nagahama,Cezus - Nagahama,Japan,,,,,,,,no donor
NFCFDB:japan:jaea tokai plutonium fuel fabrication pu 2 fbr,JAEA Tokai Plutonium Fuel Fabrication Facility (Pu-2 - FBR),Japan,,,,,,,,no donor
NFCFDB:japan:fukushima daiichi site sfsf,Fukushima Daiichi NPP Site SFSF,Japan,,,,,,,,no donor
NFCFDB:japan:jaea tokai uranium enrichment facilities building l,JAEA Tokai Uranium Enrichment Facilities (Building L),Japan,,,,,,,,no donor
NFCFDB:japan:fukushima daiichi site sfsf,Fukushima Daiichi NPP Site SFSF,Japan,,,,,,,,no donor
NFCFDB:japan:jaea ningyo toge milling,JAEA Ningyo - Toge Milling Plant,Japan,,,,,,,,no donor
NFCFDB:japan:jaea ningyo toge refinement and conversion dry process,JAEA Ningyo - Toge  Refinement and Conversion Facility (Dry Process),Japan,,,,,,,,no donor
NFCFDB:japan:tokai test,Tokai Test Facility,Japan,,,,,,,,no donor
NFCFDB:japan:jaea tokai plutonium fuel production pu 3 fbr,JAEA Tokai Plutonium Fuel Production Facility (Pu-3 - FBR),Japan,,,,,,,,no donor
NFCFDB:japan:mnf reconversion,MNF-Reconversion facility,Japan,,,,,,,,no donor
NFCFDB:japan:jaea tokai reprocessing plutonium conversion development pcdf,JAEA Tokai Reprocessing Plant - Plutonium Conversion Development Facility (PCDF),Japan,,,,,,,,no donor
NFCFDB:japan:jaea tokai reprocessing test jrtf,JAEA Tokai Reprocessing Test Facility (JRTF),Japan,,,,,,,,no donor
NFCFDB:japan:nfi takeyama laboratory,NFI Takeyama Laboratory,Japan,,,,,,,,no donor
NFCFDB:japan:rokkasho fuel cycle facilities mox fuel fabrication,Rokkasho Nuclear Fuel Cycle Facilities (MOX Fuel Fabrication Plant),Japan,,,,,,,,no donor
NFCFDB:japan:zirco products chofu kita,Zirco Products Chofu-kita,Japan,,,,,,,,no donor
NFCFDB:japan:zirco products amagasaki,Zirco Products Amagasaki,Japan,,,,,,,,no donor
NFCFDB:japan:tokai ii site sfsf,Tokai II NPP Site SFSF,Japan,,,,,,,,no donor
NFCFDB:japan:recyclable fuel storage centre,Recyclable Fuel Storage Centre,Japan,,,,,,,,no donor
NFCFDB:kazakhstan:betpak dala jv llp,Betpak-Dala JV LLP,Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:stepnogorsky mining and chemical complex smcc,Stepnogorsky Mining and Chemical Complex (SMCC),Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:kaskor prikaspisky,Kaskor (Prikaspisky),Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:ulba metalurgical ump,Ulba Metalurgical Plant (UMP),Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:stepnoye mining group llp,Stepnoye Mining Group LLP,Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:mining group 6 llp,Mining Group 6 LLP,Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:kaskor mill,Kaskor Mill,Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:jv inkai,JV Inkai,Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:jv katco moynkum,JV Katco (Moynkum),Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:centralnoye taukent,Centralnoye (Taukent),Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:appak llp,Appak LLP,Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:karatau,Karatau,Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:jv zarechnoye,JV Zarechnoye,Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:kyzilkum llc,Kyzilkum LLC,Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:kendala kz jsc,KenDala.kz JSC,Kazakhstan,,,,,,,,no donor
NFCFDB:kazakhstan:ulba fa,Ulba-FA Plant,Kazakhstan,,,,,,,,no donor
NFCFDB:korea republic:uranium re conversion,Uranium Re-Conversion Facility,"Korea, Republic of",,,,,,,,no donor
NFCFDB:korea republic:candu fuel fabrication 1,Candu Fuel Fabrication Plant (1),"Korea, Republic of",,,,,,,,no donor
NFCFDB:korea republic:pwr fuel fabrication,PWR Fuel Fabrication Plant,"Korea, Republic of",,,,,,,,no donor
NFCFDB:korea republic:wolsong dry storage,Wolsong Dry Storage,"Korea, Republic of",,,,,,,,no donor
NFCFDB:korea republic:dupic fuel dev fac dfdf,DUPIC Fuel Dev. Fac. (DFDF),"Korea, Republic of",,,,,,,,no donor
NFCFDB:korea republic:dupic pilot scale,DUPIC Pilot Scale Facility,"Korea, Republic of",,,,,,,,no donor
NFCFDB:korea republic:phwr fuel fabrication,PHWR Fuel Fabrication Plant,"Korea, Republic of",,,,,,,,no donor
NFCFDB:korea republic:advanced spent fuel conditioning process,Advanced Spent Fuel Conditioning Process Facility,"Korea, Republic of",,,,,,,,no donor
NFCFDB:kyrgyzstan:kara balta,Kara Balta,Kyrgyzstan,,,,,,,,no donor
NFCFDB:lithuania:spent fuel storage 1,Spent Fuel Storage Facility - 1,Lithuania,,,,,,,,no donor
NFCFDB:lithuania:spent fuel storage 2,Spent Fuel Storage Facility - 2,Lithuania,,,,,,,,no donor
NFCFDB:lithuania:solid radioactive waste treatment and storage,Solid Radioactive Waste Treatment and storage Facility,Lithuania,,,,,,,,no donor
NFCFDB:luxembourg:local de collecte de dechets radioactifs lcdr,Local de collecte de déchets radioactifs (LCDR),Luxembourg,,,,,,,,no donor
NFCFDB:malawi:kayelekera,Kayelekera,Malawi,,,,,,,,no donor
NFCFDB:mexico:uranium concentrates refining pilot pprcu,Uranium Concentrates Refining Pilot Plant (PPRCU),Mexico,,,,,,,,no donor
NFCFDB:mexico:planta piloto de fabrication de combustible ppfc,Planta Piloto de Fabrication de Combustible (PPFC),Mexico,,,,,,,,no donor
NFCFDB:mexico:planta de beneficio de uranio de villa aldama chi,Planta de Beneficio de Uranio de Villa Aldama Chi.,Mexico,,,,,,,,no donor
NFCFDB:mexico:planta provisional de fabricacion de combustible,Planta Provisional de Fabricacion de Combustible,Mexico,,,,,,,,no donor
NFCFDB:mongolia:dornod erdes,Dornod / Erdes,Mongolia,,,,,,,,no donor
NFCFDB:morocco:jorf lasfar khouribga,Jorf Lasfar - Khouribga,Morocco,,,,,,,,no donor
NFCFDB:morocco:safi youssoufia,Safi - Youssoufia,Morocco,,,,,,,,no donor
NFCFDB:namibia:rossing,Rössing,Namibia,,,,,,,,no donor
NFCFDB:namibia:langer heinrich uranium,Langer Heinrich Uranium,Namibia,,,,,,,,no donor
NFCFDB:namibia:husab mine,Husab mine,Namibia,,,,,,,,no donor
NFCFDB:namibia:trekkopje mine,Trekkopje Mine,Namibia,,,,,,,,no donor
NFCFDB:namibia:happy valley,Happy valley,Namibia,,,,,,,,no donor
NFCFDB:namibia:norasa uranium project,Norasa Uranium project,Namibia,,,,,,,,no donor
NFCFDB:netherlands kingdom:urenco nederland,Urenco Nederland,"Netherlands, Kingdom of the",,,,,,,,no donor
NFCFDB:netherlands kingdom:covra,COVRA,"Netherlands, Kingdom of the",,,,,,,,no donor
NFCFDB:netherlands kingdom:molybdenum production facilities,Molybdenum production Facilities,"Netherlands, Kingdom of the",,,,,,,,no donor
NFCFDB:netherlands kingdom:waste storage,Waste Storage Facility,"Netherlands, Kingdom of the",,,,,,,,no donor
NFCFDB:niger:cominak,COMINAK,Niger,,,,,,,,no donor
NFCFDB:niger:somair,SOMAIR,Niger,,,,,,,,no donor
NFCFDB:norway:rjukan,Rjukan,Norway,,,,,,,,no donor
NFCFDB:norway:pilot uranium reprocessing,Pilot Uranium Reprocessing Plant,Norway,,,,,,,,no donor
NFCFDB:norway:fuel fabrication,Fuel Fabrication Plant,Norway,,,,,,,,no donor
NFCFDB:portugal:nisa,NISA,Portugal,,,,,,,,no donor
NFCFDB:portugal:urgeirica,Urgeirica,Portugal,,,,,,,,no donor
NFCFDB:portugal:oficina de tratamento quim,Oficina De Tratamento Quim.,Portugal,,,,,,,,no donor
NFCFDB:portugal:mina de castelejo,Mina De Castelejo,Portugal,,,,,,,,no donor
NFCFDB:portugal:mina da quinta do bispo,Mina Da Quinta Do Bispo,Portugal,,,,,,,,no donor
NFCFDB:portugal:mina cunha baixa,Mina Cunha Baixa,Portugal,,,,,,,,no donor
NFCFDB:portugal:mina da bica,Mina Da Bica,Portugal,,,,,,,,no donor
NFCFDB:portugal:mina senhora das fontes,Mina Senhora Das Fontes,Portugal,,,,,,,,no donor
NFCFDB:portugal:mina de sevilha,Mina De Sevilha,Portugal,,,,,,,,no donor
NFCFDB:romania:fuel subsidiary pitesti fcn pitesti,Nuclear Fuel Plant  Subsidiary Pitesti (FCN Pitesti),Romania,,,,,,,,no donor
NFCFDB:romania:feldioara branch,Feldioara Branch,Romania,,,,,,,,no donor
NFCFDB:romania:romag prod heavy water,Romag-PROD Heavy Water Plant,Romania,,,,,,,,no donor
NFCFDB:romania:dry storage wrmg,Dry Storage Facility (WRMG),Romania,,,,,,,,no donor
NFCFDB:romania:suceava branch,Suceava Branch,Romania,,,,,,,,no donor
NFCFDB:romania:bihor branch,Bihor Branch,Romania,,,,,,,,no donor
NFCFDB:romania:raten institute raten icn pitesi,RATEN Institute of Nuclear Research(RATEN ICN Pitesi),Romania,,,,,,,,no donor
NFCFDB:romania:oravita subsidiary,Oravita subsidiary,Romania,,,,,,,,no donor
NFCFDB:romania:feldioara uranium cocentrates processing,Feldioara Uranium Cocentrates Processing Plant,Romania,,,,,,,,no donor
NFCFDB:russian federation:machine building jsc msz wwer,"Machine - Building Plant, JSC MSZ (WWER)",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:leningrad site,Leningrad NPP Site,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:novovoronezh site,Novovoronezh NPP Site,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:machine building jsc msz fbr,"Machine - Building Plant ,JSC MSZ (FBR)",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:ural electrochemical intergrated jsc ueip,"Ural Electrochemical Intergrated Plant, JSC UEIP",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:rt 1,RT-1 Plant,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:high capacity snf reprocessing,High Capacity Plant (SNF reprocessing),Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:kursk site,Kursk NPP Site,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:smolensk site,Smolensk NPP Site,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:vver 1000 snf wet storage,VVER-1000 SNF wet storage facility,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:priargunski krasnokamensk,Priargunski / Krasnokamensk,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:electrochemical jsc enrichment ecp jsc,"Electrochemical Plant, JSC (Enrichment) ECP, JSC",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:siberian chemical enrichment scp jsc,"Siberian Chemical Plant (Enrichment), SCP JSC",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:angarsk electrolysis chemical complex enrichment jsc aecc,"Angarsk Electrolysis Chemical Complex (Enrichment), JSC AECC",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:angarsk elecrolysis chemical complex conversion jsc aecc,"Angarsk Elecrolysis Chemical Complex (Conversion), JSC AECC",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:machine building jsc msz rbmk,"Machine - Building Plant, JSC MSZ (RBMK)",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:chepetski machine jsc,"Chepetski Machine Plant, JSC",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:novosibirsk chemical concentrates jcs nccp assembly,"Novosibirsk Chemical Concentrates Plant, JCS NCCP (Assembly)",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:rt 1 mayak reprocessing site,"RT-1, Mayak, Reprocessing Plant Site",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:mayak paket,Mayak - Paket,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:riar institute atomic reactors,RIAR (Research Institute of Atomic Reactors),Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:dalur,Dalur,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:khiagda,Khiagda,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:riar institute atomic reactors,RIAR (Research Institute of Atomic Reactors),Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:siberian chemical conversion scp jsc,"Siberian Chemical Plant (Conversion), SCP JSC",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:machine building jsc msz lwr,"Machine Building Plant, JSC MSZ (LWR)",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:novosibirsk chemical concentrates jsc nccp,"Novosibirsk Chemical Concentrates Plant, JSC NCCP",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:mining and chemical complex site stage i,"Mining and Chemical Complex Site, Stage I",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:rbmk 1000 snf dry storage,RBMK 1000 SNF dry storage facility,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:vver 1000 snf dry storage,VVER-1000 SNF dry storage Facility,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:rbmk 1000 snf dry storage,RBMK 1000 SNF dry storage facility,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:pilot demonstration centre pdc for vver 1000 snf reprocessing with chamber stage i,Pilot Demonstration Centre (PDC) for VVER-1000 SNF reprocessing with research chamber - Stage I,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:pilot demonstration for vver 1000 snf reprocessing phaseii,Pilot Demonstration facility for VVER-1000 SNF reprocessing-PhaseII,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:mox fuel fabrication,MOX fuel fabrication plant,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:electrochemical jsc deconversion ecp jsc,"Electrochemical Plant, JSC (Deconversion), ECP, JSC",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:fabrication refabrication module brest od 300,Fabrication-Refabrication module BREST-OD-300,Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:mox fuel fabrication remix,MOX Fuel Fabrication Plant (REMIX),Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:siberian chemical remix fuel scp jsc,"Siberian Chemical Plant (REMIX fuel), SCP JSC",Russian Federation,,,,,,,,no donor
NFCFDB:russian federation:reprocessing module at brest od 300 pilot demonstration complex,Reprocessing module at BREST-OD-300 pilot demonstration power complex,Russian Federation,,,,,,,,no donor
NFCFDB:serbia:kalna mine,KALNA Mine,Serbia,,,,,,,,no donor
NFCFDB:slovakia:bohunice site sfsf,Bohunice NPP Site SFSF,Slovakia,,,,,,,,no donor
NFCFDB:slovakia:bohumice site sfsf,Bohumice NPP Site SFSF,Slovakia,,,,,,,,no donor
NFCFDB:slovenia:rudnik zirovski vrh,Rudnik Zirovski VRH,Slovenia,,,,,,,,no donor
NFCFDB:slovenia:nuklearna elektrarna krsko,Nuklearna elektrarna Krško,Slovenia,,,,,,,,no donor
NFCFDB:south africa:beisa,Beisa,South Africa,,,,,,,,no donor
NFCFDB:south africa:blyvooruitzicht,Blyvooruitzicht,South Africa,,,,,,,,no donor
NFCFDB:south africa:buffelsfontein,Buffelsfontein,South Africa,,,,,,,,no donor
NFCFDB:south africa:driefontein,Driefontein,South Africa,,,,,,,,no donor
NFCFDB:south africa:east rand,East Rand,South Africa,,,,,,,,no donor
NFCFDB:south africa:freegold,Freegold,South Africa,,,,,,,,no donor
